url,title,product,author,votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PE6IAM,"X-Author Excel - When Process is Stopped Due to Error, Allow the Process to Restart from Where the Error Occurred",X-Author for Excel,Jeff Ercolani,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PE1IAM,X-Author Excel - Run Entire Process to Completion and Display All Errors Once Complete,X-Author for Excel,Jeff Ercolani,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDwIAM,Use External Data in a Grid,Conga Grid,Austin Miller,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDrIAM,An Admin Entry for Permission Sets instead of Profiles as per APTS_ProfilePermissions,Conga CLM (fka Apttus CLM);X-Author for Contracts,Leah Migacz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDmIAM,Allow Customers to Modify Timeout Period for CreateWordPackage API,X-Author for Contracts,Jeff Ercolani,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDhIAM,X-Author Excel - allow user input for timeout period,X-Author for Excel,Jeff Ercolani,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PDcIAM,A feature to turn off Conga managed package triggers on Quote and other objects,Quoting,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDXIA2,Ability to send individual pages to different Signers vs. the entire document,Conga Sign,Thomas Kirkland,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDSIA2,Add flow steps to API Call Flow,Conga Contracts,Marija Mockute,
https://community.conga.com/s/ideadetail?id=087Dm0000008PDNIA2,Ability to reference an SF field for Business Unit in Conga Sign,Conga Contracts;Conga Sign,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDIIA2,Prevent or disable opening of new version or copy in a new window after check-in,X-Author for Contracts,John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PDDIA2,Option for the customer to be able to write notes on the signed document.,Conga Sign,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PD8IAM,"To remove ""Powered By Conga"" footer in the Email message",Conga Sign,Josie Panergo,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PD3IAM,Ability to customize the name of the Contract Agreement name field in CFS,Conga Contracts for salesforce,Abhishek Kamalia,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PCyIAM,Enable toolbar functionality for subpages in Conga Grid,Conga Grid,Alois Simmelbauer,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PCtIAM,DOTX Format,X-Author for Contracts,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PCoIAM,Disable check-in offline from XAC 2.0,X-Author for Contracts,Ayush Choudhary,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PCjIAM,Conditionally send or show pages/files to different signers,Conga Sign,Caitlin Neppl,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PCeIAM,Docusign blank Document issue,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PCZIA2,Populate picklist field values in Template language,Conga CLM (fka Apttus CLM);X-Author for Contracts,Yash Parikh,6 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PCUIA2,Remove Cover Page from Generated PDF from Redlining,Conga Contracts for salesforce,Tirthak Kothari,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PCPIA2,Ability to BCC or view sent Messages from Conga Sign,Conga Sign,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PCKIA2,Change Output File Name of signed documents,Conga Sign,Katherine Olivario,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PCFIA2,Early renewal sceario should be supported in Conga CPQ,Conga Subscription Management (fka Asset Based Ordering),Dhaval Prajapati,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PCAIA2,Async Pricing (RepriceCartJob API) : Flexibility to modify the email going out to the submitter for success or failure of the job,Pricing & Promotions,Vaibhav Kothari,4 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PC5IAM,Revamp Autonumbering/Formatting with Unordered Lists,Conga Contracts for salesforce,Matt Penrod,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PC0IAM,Error while checking-in Redlined document directly from the email,Conga CLM (fka Apttus CLM),Abhishek Kamalia,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBvIAM,Adding logic in Checkbox write back tags,Conga Sign,Katherine Olivario,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBqIAM,Support French Accents in Conga Sign Emails,Conga Sign,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBlIAM,Recreate the Solution Migration Tool,Conga Composer,Darren Plant,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PBgIAM,Composer - Hide 'Save a Copy' Options,Conga Composer,Austin Miller,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBbIAM,Prevent Duplicate emails for Conga Collaborate,Conga Collaborate,Andy Quach,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PBWIA2,Agreement Clause show Word Table in a paragraph format which is difficult to read and understand. It doesn't hold Table formatting.,Conga CLM (fka Apttus CLM),Manvi Kothari,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBRIA2,Composer - Additional language,Conga Composer,Melissa Rodrigues,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBMIA2,TableStart/TableEnd merge field indent,Conga Composer,Austin Miller,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBIIA2,Misleading information is shown under Agreement Actions > Preview > Generate/Submit,Conga CLM (fka Apttus CLM),Avinash D Lund,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBHIA2,Zoom In & Zoom Out Actions on the Visual Button for Orchestrate,Conga Orchestrate,Avinash D Lund,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PBCIA2,Modify Conga Sign UI - Recipient side,Conga Sign,Katherine Olivario,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PB7IAM,DocuSign Scheduled Jobs frequency period,Conga CLM (fka Apttus CLM),Abhishek Kamalia,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PB2IAM,Collaborate - Allow images to become full sized in a template,Conga Collaborate,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PAxIAM,Conga Composer - save to Files related list on Parent record,Conga Composer,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PAsIAM,Ability to add more than 2 pv values in Advanced filter configuration for Lightning Component use,Conga Composer,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PAnIAM,The document present while  Presenting the Quote should be sorted as per the type of the document,Quoting,Shivangi Mishra,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PAiIAM,Document template under present tab should be sorted 'BY TYPE' of the document,Configuration;Quoting,Shivangi Mishra,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PAdIAM,Ability to use salesforce custom labels in XAC templates,X-Author for Contracts,Chetan Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008PAYIA2,Add flow steps to API Call Flow,Conga Contracts,Kim Teck,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008PATIA2,Add flow steps to API Call Flow,Conga Contracts,Kim Teck,
https://community.conga.com/s/ideadetail?id=087Dm0000008PAOIA2,Do not allow batch jobs created to check eSignature status if one is already running.,Conga CLM (fka Apttus CLM),John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P4UIAU,Async Approvals: Enhancements for better error handling in case of failures,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Vaibhav Kothari,4 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Oj1IAE,Add BCC email to the Conga Sign transactions,Conga Sign,Katherine Olivario,6 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P1kIAE,"During Approvals, XAC checkin shouldn't be allowed. Need restriction",X-Author for Contracts,Sreenath Kothacheruvu,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OvsIAE,All agreements are get expired if we expire one renewed agreement,X-Author for Contracts,Rohit Bavaliya,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiVIAU,Attribute cascading not properly working in Sub-bundle Defaulting Scenario,Configuration,Kalpesh Valera,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVYIA2,More control over Conga Sign Transaction,Conga Sign,Christina Bergholm,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P0rIAE,Add Final Cancel/Recall actions in Approval Process,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Raj Somani,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OobIAE,Resize Composer preview window,Conga Composer,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObIIAU,Have the ability to reformat signed document / final document instead of PDF only,Conga Sign,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoaIAE,Allow multiple users to edit the same document at the same time like in SharePoint,Conga Contracts for salesforce,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTrIAM,"""Service Type"" Column Sorted Alphabetically",Conga CLM (fka Apttus CLM),Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgFIAU,Selected Criteria for Displaying 'Modified' in Grid,Conga Grid,Johnny Checton,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oc7IAE,Gear icon on a page that comes up after clicking Send for Review,Conga CLM (fka Apttus CLM),Gunjan Vazirani,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrdIAE,"Setting the Event Trigger ""Eye Icon"" in Bulk",Conga Contract Intelligence (fka Contract Wrangler),Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oj0IAE,No cancel transaction on Mobile,Conga Sign,Katherine Olivario,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OchIAE,Billing Address fiels not displaying data in proper format on the generated document.,X-Author for Contracts,Harshit Solanki,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObHIAU,Email alert for Trigger Dashboard Error,Conga Trigger,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0aIAE,A field in a Conga Sign transaction that will reference the original record were it was created,Conga Sign,Raenard Joseph Reusi,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P0ZIAU,How to determine template ID in a Conga Sign Transaction,Conga Sign,Raenard Joseph Reusi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTqIAM,"""Next Revision Date"" field add help text what exactly this field is there for",Conga CLM (fka Apttus CLM),Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OIqIAM,Update Email Templates in Orchestrate,Conga Orchestrate,Abhishek Kamalia,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OIpIAM,Editable Email Templates in Orchestrate,Conga Orchestrate,Abhishek Kamalia,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOOIA2,Customization of MiniCart Page - BSC ask,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Balaji Krishnan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObGIAU,capability to detect receipt of the notification email or to check if the email bounced back,Conga Sign,Emeryll Monique Emelo,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OONIA2,Data in Name crapping the our product.,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Balaji Krishnan,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OXGIA2,Allow Conga Sign documents to be reordered in the UI,Conga Sign,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0xIAE,Differentiating changes in smart fields during parallel review,X-Author for Contracts,Ram Gopal T,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtaIAE,"Options to turn off ""Agreement activation email notification""",Conga CLM (fka Apttus CLM),Minhui Huang,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVXIA2,Grid - ability to create scrolling of long text fields,Conga Grid,Christina Bergholm,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONjIAM,Pulling Tableau tables into documents,Conga Composer,Arvid Gutjahr,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTpIAM,Add 'Section Title' field On Clause Library > New Clause record,Conga Contracts for salesforce,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXFIA2,": Current flow action does not have a go back button. When there are many stakeholders, small mistakes are very likely to happen. A go back button would be helpful.",Conga Contracts,Corey Purdy,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OOlIAM,Pricing Summary on the Cart Page to show all the Cart Fields on one page/single page view without scroll,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiOIAU,Use the Reviewer name for Last Modified By on the Review Checkin document during Parallel Review,Conga CLM (fka Apttus CLM),Michael Smith,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONQIA2,Restrict document file format to be uploaded using Import Offline Document button,Conga CLM (fka Apttus CLM),Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcYIAU,sorting files by name alphabetically when using Composer in the Lightning Component,Conga Composer,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0YIAU,"Merging (JPEG, TXT , and WORD) files into one consolidated PDF output",Conga Composer,Raenard Joseph Reusi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0PIAU,User should be able to select ~ 1500-2000 Assets & “Renew” them in a Single click,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Priyanshi Agrawal(Conga),1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOMIA2,Renewal button not consistently acting like change button,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Balaji Krishnan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObFIAU,"Show Composer Interface, then skip Conga Sign Interface, and directly send to recipient",Conga Sign,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OizIAE,Allow for Sender attachments and preview of attachments through the Conga Sign UI,Conga Sign,Katherine Olivario,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiJIAU,Modified  Composer Permissions,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcXIAU,Ability to use uploaded font in Conga Sign,Conga Sign,Hanah Bengson,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P6KIAU,Remove Duplicate Document Selection during Conga Sign and Default Primary Contact as a signer,Conga CLM (fka Apttus CLM),vivek parmar,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OORIA2,XAC Query of Template Attributes,X-Author for Contracts,Barry Ben-Horowitz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxYIAU,Need Notification or prompt when user is Submitting Asynchronous approvals,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Saurabh Pancholi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXEIA2,increase search query UI timeout (message to keep waiting?),Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0pIAE,Need original agreement details to be added in XAC through insert field for amended agreement,X-Author for Contracts,Raj Poshiya,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcWIAU,Ability to make attachments  be as a Conga Template when merged and sent via fax,Conga Composer,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3dIAE,Need of Merge field for email notification sent after attaching the wrong attachment during review cycle,Conga CLM (fka Apttus CLM),Thribuvan B N,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONDIA2,Skip the execution of OOB conga triggers and callback classes which are part of managed packages,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Ankita Kumari,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OOkIAM,Option Selection Guidance during Bundle Configuration,Configuration,Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXuIAM,Make Trigger Dashboard available through API,Conga Trigger,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgEIAU,Sign Custom Tag Number Format,Conga Sign,Johnny Checton,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OYDIA2,Disabling task creation in CPQ,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Deep Joshi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OfKIAU,Ability to add notes inside Grid Reading Pane for Custom Objects,Conga Grid,Jeffrey Allen,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OfNIAU,Ability to expose queue members in CPQ Approval View,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Jesse Hoffart,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OmqIAE,Composer powerpoint - support multiple data tables,Conga Composer,Linh Ton,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUTIA2,Populate option product instead of bundle product in Opportunity Products's Product field when 'Sync Option Products' is enabled during syncing quote with opportunity,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Chetan Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OyAIAU,Notification count should populate post configuring the Real Time Cart Notifications for collaboration request.,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Shivangi Mishra,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0oIAE,User should be able to add new custom fields on template Creation flow in XAC 1.0/2.0,X-Author for Contracts,Raj Poshiya,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXDIA2,Have the document tab show on the request preview screen,Conga Contracts,Corey Purdy,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OfHIAU,"When Clause is Approved in CFS, True-Up the Clause",Conga Contracts for salesforce,Jeff Ercolani,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P4CIAU,Conga Contract Intelligent Consumption Dashboard,Conga Contract Intelligence (fka Contract Wrangler),Tracy Cannon,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OtZIAU,Contracts for Salesforce Version Update,Conga Contracts for salesforce,Minhui Huang,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OwCIAU,Collaborate - Excel JS macro support for adding bookmarks to a document,Conga Collaborate,Ryan Walls,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OToIAM,Display all possible DS7 parameters values in the Conga Solutions UI instead of only a handful,Conga Composer,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oy9IAE,Fields expression roll up value should be supported On Read Only Cart,Configuration,Shivangi Mishra,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OpGIAU,Allow first signer to Complete Sign transaction,Conga Sign,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P4TIAU,Allow saving a Rule Entry condition with one click or show a warning message to the user to save it when the changes are done,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Vaibhav Kothari,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oy8IAE,Quote Collaboration feature should work for products added by constraint rule,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Shivangi Mishra,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtYIAU,Display Category field values in XAC 2.0 based on Template record type assignment,X-Author for Contracts,Minhui Huang,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OXCIA2,Increase File Size Limit for Conga Sign integration,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P4SIAU,Submit for Async Approvals with the flexibility to decide sync/async submission at transaction level,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Vaibhav Kothari,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OtMIAU,CLM - Send for Negotiation button attaches to existing email thread instead of starting a new one.,Conga CLM (fka Apttus CLM),Michael Overman TS,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgCIAU,"Enable the adding of timezone to ""Footer Datetime Format For Imported Docs"" Setting",Conga CLM (fka Apttus CLM),John Bow,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OSMIA2,Character Limit Information on Optional Message in Conga Sign Reassignment,Conga Sign,Caitlin Neppl,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTnIAM,"Ability to Add IF, THEN statements on the Definition record",Conga Orchestrate,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXtIAM,Customize Sign email,Conga Sign,Darren Plant,10 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OgBIAU,"Summarize redlining as list of changes, rather than just sending updated document",Conga CLM (fka Apttus CLM),John Bow,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWNIA2,"Add a ""Last Date Modified"" Column on the list view  when you select the send for review button in CLM",Conga CLM (fka Apttus CLM),Cody Fullinwider,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oy7IAE,Disable the Auto-Approve & Auto Apply button on credit memo creation page,Conga Billing,Shivangi Mishra,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oz0IAE,JIRA #:BIL-3724 Custom field support on tax breakup object,Conga Billing,Pavan Kumar,4 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008ObhIAE,Within XAC 2.0 it would be nice to understand which clauses are locked,X-Author for Contracts,Eric Ferris,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiIIAU,"To show only the ""Preview"" Button in the Conga UI",Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgOIAU,Org or customer-wide toggle to allow exclusion of CC recipients from routingType or signing order entirely.,Conga Sign,John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgNIAU,Customize email template for Check-in from X-Author For Contracts,X-Author for Contracts,John Hammons,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P4XIAU,Conga Sign actions within CLM Agreement,Conga CLM (fka Apttus CLM),Valerie Phillips,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P2WIAU,Price Ramps Support for Turbo Pricing,Pricing & Promotions,Swapnil Devlekar,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiHIAU,Composer button to create a case,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcVIAU,Ability to keep the header and footer in place when using Live Edit functionality.,Conga Composer,Hanah Bengson,4 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OrcIAE,Allow users to set the Row Type category to 'None',Conga Collaborate,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXsIAM,"Allow separate date tags for the day, the month and the year",Conga Sign,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiGIAU,Merge Images with Salesforce ID in Word feature to be available in Salesforce Files,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1CIAU,Adobe reminder frequency,Conga Composer,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2VIAU,Adhoc Usage Price Tiers,Pricing & Promotions,Swapnil Devlekar,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0wIAE,Search filters in mass updates in line item,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Ram Gopal T,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2jIAE,Use Files for Storing X-Author Contracts Template Word Files instead of Attachments,X-Author for Contracts,Tapas Shah,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiFIAU,Conga Email UI,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiEIAU,Cover Page,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgMIAU,Customize approval comment history to not include dates,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgLIAU,Separate final Approver comments and Approval Comment History,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OlbIAE,Hyperlink to work inside if-statment,Conga Composer,Lawrence Dela Cruz,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OMDIA2,Enable Sorting on 'Action Actors' column in Creation Templates Questions Config,Conga Contracts,Andrew Shriver,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXBIA2,greater threshold of character/file name similarity so as to avoid having documents with different file names/topics being recognized by Conga as previous revisions of a document and added to one document line rather than as  ...,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXAIA2,Change the format of Conga Contracts eSignature email,Conga Contracts,Corey Purdy,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OiDIAU,Writeback Tags - TS/TE Syntax,Conga Sign,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OixIAE,Track email responses when using O365 external review,Conga CLM (fka Apttus CLM),Karol Arguello,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhrIAE,When sending messages or inputting an email in the system for notifications the system should not create new email addresses for if the email is already in the system.,Conga Contracts,Joshua Van Tassel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcUIAU,"Ability to change the ""References Header Value"" so that their transactions are not staying in one thread",Conga Sign,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLdIAM,Add Danish Language Support,Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOBIA2,Showing a workable hyperlink on a conga doc during signing,Conga Sign,Austin Miller,11 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OcTIAU,Ability to merge multiple records into 1 excel template through Custom Action,Conga Grid,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgKIAU,Auto-update delayed steps when the parent step under a business process is updated.,Conga Orchestrate,John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXrIAM,More specific error than operation cancelled,Conga Composer,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiCIAU,Row Burner Feature to be applied in Column,Conga Composer,Josie Panergo,8 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OgJIAU,Allow option to notify agreement owner on end of review,Conga CLM (fka Apttus CLM),John Hammons,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Oc5IAE,Multiple Approvals processes on one Record,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Grant Glazer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oc4IAE,Bulk Submit Approvals via GRID,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Grant Glazer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOAIA2,Ability to change the direction data is displayed in Microsoft Word tables,Conga Composer,Austin Miller,1 Vote
